       324,      5621
       325,      5560
       326,      5708
       327,      5705
       328,      5751
       329,      5766
       330,      5830
       331,      5883
       332,      5786
       333,      5882
       334,      6035
       335,      6183
       336,      6223
       337,      6062
       338,      5992
       339,      6176
       340,      6248
       341,      6285
       342,      6162
       343,      6456
       344,      6287
       345,      6273
       346,      6259
       347,      6358
       348,      6250
       349,      6297
       350,      6609
       351,      6533
       352,      6553
       353,      6646
       354,      6581
       355,      6669
       356,      6517
       357,      6841
       358,      6791
       359,      6818
       360,      6771
       361,      6804
       362,      7090
       363,      7629
       364,      7668
       365,      7186
       366,      6967
       367,      6957
       368,      6907
       369,      7148
       370,      7168
       371,      7110
       372,      6861
       373,      6990
       374,      7260
       375,      7137
       376,      7273
       377,      7236
       378,      7185
       379,      7189
       380,      7277
       381,      7355
       382,      7373
       383,      7279
       384,      7416
       385,      7460
       386,      9158
       387,     15418
       388,     22827
       389,     19303
       390,     11097
       391,      8059
       392,      7815
       393,      8158
       394,      8775
       395,      9054
       396,      8718
       397,      8126
       398,      7771
       399,      7761
       400,      7616
       401,      7594
       402,      7915
       403,      7649
       404,      8180
       405,      7937
       406,      7898
       407,      7780
       408,      7880
       409,      7713
       410,      7700
       411,      7739
       412,      7686
       413,      7753
       414,      7804
       415,      7895
       416,      7907
       417,      7864
       418,      7855
       419,      7954
       420,      7913
       421,      7856
       422,      7979
       423,      7986
       424,      7922
       425,      8216
       426,      8659
       427,      8573
       428,      8360
       429,      7970
       430,      8258
       431,      8067
       432,      7969
       433,      8021
       434,      8081
       435,      7839
       436,      8135
       437,      8119
       438,      8362
       439,      9252
       440,      9892
       441,      9094
       442,      8413
       443,      8062
       444,      8060
       445,      8054
       446,      7953
       447,      8058
       448,      8244
       449,      8033
       450,      8333
       451,      8220
       452,      8328
       453,      8142
       454,      8061
       455,      8233
       456,      8237
       457,      8345
       458,      8331
       459,      8121
       460,      8213
       461,      7855
       462,      8022
       463,      8106
       464,      8308
       465,      8555
       466,      8627
       467,      8297
       468,      8235
       469,      7938
       470,      8037
       471,      8064
       472,      8296
       473,      8558
       474,      8383
       475,      8213
       476,      8153
       477,      8110
       478,      8132
       479,      8063
       480,      7946
       481,      8198
       482,      8288
       483,      8347
       484,      8367
       485,      8175
       486,      7879
       487,      8000
       488,      8077
       489,      8069
       490,      8187
       491,      8213
       492,      8168
       493,      8039
       494,      7978
       495,      8110
       496,      8203
       497,      8071
       498,      8364
       499,      8259
       500,      8260
       501,      8098
       502,      8121
       503,      8222
       504,      8743
       505,      9447
       506,     10004
       507,      9572
       508,      8863
       509,      8468
       510,      8194
       511,      8285
       512,      8270
       513,      8403
       514,      8682
       515,      8528
       516,      8369
       517,      8271
       518,      8110
       519,      8091
       520,      8032
       521,      8126
       522,      8727
       523,      9825
       524,      9609
       525,      8764
       526,      8288
       527,      8202
       528,      8219
       529,      8369
       530,      8503
       531,      8655
       532,      8494
       533,      8288
       534,      8218
       535,      8361
       536,      8301
       537,      8270
       538,      8162
       539,      8329
       540,      8122
       541,      8155
       542,      8232
       543,      8212
       544,      8186
       545,      8133
       546,      8169
       547,      7968
       548,      8061
       549,      8375
       550,      8593
       551,      8422
       552,      8146
       553,      8108
       554,      8225
       555,      8224
       556,      8573
       557,      9099
       558,      8727
       559,      8541
       560,      8228
       561,      8382
       562,      8071
       563,      8175
       564,      7992
       565,      8093
       566,      8237
       567,      8176
       568,      8175
       569,      8265
       570,      8328
       571,      8557
       572,      8685
       573,      8457
       574,      8370
       575,      8232
       576,      8250
       577,      8139
       578,      8219
       579,      8107
       580,      8394
       581,      8375
       582,      8273
       583,      8368
       584,      8786
       585,      8648
       586,      8477
       587,      8157
       588,      8021
       589,      8344
       590,      8834
       591,      8977
       592,      8853
       593,      8818
       594,      8468
       595,      8172
       596,      8069
       597,      7904
       598,      7808
       599,      7984
       600,      7958
       601,      8235
       602,      8143
       603,      8097
       604,      7987
       605,      7748
       606,      7828
       607,      7787
       608,      8172
       609,      8616
       610,      9035
       611,      8408
       612,      7914
       613,      7847
       614,      7832
       615,      7837
       616,      8110
       617,      8313
       618,      8464
       619,      9356
       620,      9832
       621,     10069
       622,      9532
       623,      8546
       624,      7697
       625,      7733
       626,      7580
       627,      7746
       628,      7675
       629,      7641
       630,      7653
       631,      7566
       632,      7602
       633,      7470
       634,      7762
       635,      8106
       636,      8048
       637,      7810
       638,      7455
       639,      7564
       640,      7536
       641,      7535
       642,      7511
       643,      7475
       644,      7484
       645,      7522
       646,      7514
       647,      7552
       648,      7326
       649,      7362
       650,      7585
       651,      7512
       652,      7326
       653,      7255
       654,      7426
       655,      7588
       656,      7681
       657,      7737
       658,      7870
       659,      7748
       660,      7689
       661,      7707
       662,      7486
       663,      7678
       664,      7343
       665,      7335
       666,      7553
       667,      8385
       668,     10513
       669,     12520
       670,     12239
       671,      9573
       672,      8140
       673,      7516
       674,      7637
       675,      8056
       676,      8105
       677,      7886
       678,      8237
       679,      8928
       680,      9686
       681,     10473
       682,     10309
       683,      9177
       684,      8449
       685,      7880
       686,      7727
       687,      7813
       688,      7758
       689,      7565
       690,      7504
       691,      7396
       692,      7253
       693,      7336
       694,      7515
       695,      7897
       696,      8390
       697,      8473
       698,      8411
       699,      8014
       700,      7512
       701,      7146
       702,      7204
       703,      7098
       704,      7101
       705,      7144
       706,      7233
       707,      7508
       708,      8244
       709,      8726
       710,      8978
       711,      8779
       712,      8244
       713,      7725
       714,      7142
       715,      7035
       716,      7291
       717,      7196
       718,      7208
       719,      7183
       720,      7264
       721,      7902
       722,     11800
       723,     24781
       724,     41580
       725,     40305
       726,     22951
       727,     11412
       728,      8446
       729,      8016
       730,      7662
       731,      7530
       732,      7727
       733,      7769
       734,      8211
       735,      9312
       736,     11274
       737,     12712
       738,     13110
       739,     11689
       740,      9482
       741,      7961
       742,      7253
       743,      7154
       744,      7356
       745,      7417
       746,      7263
       747,      7116
       748,      7183
       749,      7248
       750,      7337
       751,      7006
       752,      6985
       753,      7102
       754,      7270
       755,      7190
       756,      7160
       757,      7039
       758,      7030
       759,      6725
       760,      6890
       761,      7304
       762,      7289
       763,      7584
       764,      7802
       765,      7411
       766,      7274
       767,      7068
       768,      6862
       769,      6914
       770,      6820
       771,      6743
       772,      6839
       773,      6878
       774,      6872
       775,      6943
       776,      7052
       777,      7016
       778,      7048
       779,      6858
       780,      7045
       781,      6999
       782,      7025
       783,      6985
       784,      6878
       785,      6871
       786,      7041
       787,      7018
       788,      7240
       789,      7429
       790,      7249
       791,      7356
       792,      7137
       793,      6920
       794,      6955
       795,      7006
       796,      6927
       797,      6686
       798,      6936
       799,      6676
       800,      6750
       801,      6745
       802,      6918
       803,      7008
       804,      6837
       805,      6904
       806,      6852
       807,      6872
       808,      6876
       809,      6616
       810,      6684
       811,      6840
       812,      6854
       813,      6751
       814,      6578
       815,      6754
       816,      6957
       817,      6735
       818,      6941
       819,      6911
       820,      7241
       821,      7442
       822,      8061
       823,      8494
       824,      8163
       825,      7310
       826,      6943
       827,      6925
       828,      7128
       829,      6802
       830,      6573
       831,      6608
       832,      6607
       833,      6622
       834,      6499
       835,      6502
       836,      6543
       837,      6659
       838,      6641
       839,      6765
       840,      6800
       841,      6627
       842,      6451
       843,      6509
       844,      6567
       845,      6546
       846,      6771
       847,      6916
       848,      6971
       849,      6619
       850,      6374
       851,      6547
       852,      6515
       853,      6461
       854,      6749
       855,      6635
       856,      6512
       857,      6424
       858,      6517
       859,      6433
       860,      6433
       861,      6584
       862,      6591
       863,      6545
       864,      6481
       865,      6618
       866,      6457
       867,      6473
       868,      6442
       869,      6733
       870,      6472
       871,      7105
       872,      8443
       873,      9813
       874,      9351
       875,      7913
       876,      7028
       877,      6657
       878,      6565
       879,      6493
       880,      6644
       881,      6778
       882,      6712
       883,      6635
       884,      6811
       885,      6607
       886,      6610
       887,      6741
       888,      6977
       889,      7277
       890,      7431
       891,      7068
       892,      6797
       893,      6683
       894,      6944
       895,      7231
       896,      7028
       897,      6951
       898,      7277
       899,      7476
       900,      7547
       901,      7357
       902,      6566
       903,      6309
       904,      6242
       905,      6096
       906,      6521
       907,      8773
       908,     15779
       909,     25784
       910,     26677
       911,     18113
       912,      9838
       913,      7181
       914,      6502
       915,      6335
       916,      6242
       917,      6273
       918,      6404
       919,      6629
       920,      6677
       921,      6659
       922,      6933
       923,      7904
       924,      8912
       925,     10341
       926,     10775
       927,     10349
       928,     10794
       929,     14832
       930,     23590
       931,     26329
       932,     18573
       933,     10219
       934,      7108
       935,      6293
       936,      6223
       937,      5974
       938,      6008
       939,      6161
       940,      5887
       941,      6005
       942,      5956
       943,      5860
       944,      6154
       945,      6475
       946,      6941
       947,      7186
       948,      7137
       949,      6971
       950,      7142
       951,      7489
       952,      7510
       953,      6740
       954,      6280
       955,      5803
       956,      5853
       957,      5808
       958,      5668
       959,      5857
       960,      5851
       961,      5927
       962,      5932
       963,      5835
       964,      5804
       965,      5658
       966,      5630
       967,      5869
       968,      5804
       969,      6098
       970,      6159
       971,      6035
       972,      5851
       973,      5826
       974,      5876
       975,      6127
       976,      6117
       977,      5870
       978,      5734
       979,      5608
       980,      5550
       981,      5581
       982,      5605
       983,      5894
       984,      6233
       985,      6597
       986,      6295
       987,      5875
       988,      5670
       989,      5603
       990,      5892
       991,      6050
       992,      6491
       993,      6335
       994,      5980
       995,      5656
       996,      5451
       997,      5378
       998,      5424
       999,      5385
      1000,      5535
      1001,      5454
      1002,      5585
      1003,      5654
      1004,      5589
      1005,      5635
      1006,      5705
      1007,      6026
      1008,      6291
      1009,      6319
      1010,      6584
      1011,      6367
      1012,      6203
      1013,      5998
      1014,      5737
      1015,      5885
      1016,      6110
      1017,      6615
      1018,      7717
      1019,      9062
      1020,     10515
      1021,     11399
      1022,     11191
      1023,     10084
      1024,      8685
      1025,      7085
      1026,      6349
      1027,      6076
      1028,      5890
      1029,      5853
      1030,      5713
      1031,      5551
      1032,      5437
      1033,      5374
      1034,      5333
      1035,      5405
      1036,      5365
      1037,      5376
      1038,      5315
      1039,      5398
      1040,      5477
      1041,      5368
      1042,      5345
      1043,      5408
      1044,      5363
      1045,      5377
      1046,      5577
      1047,      5744
      1048,      5957
      1049,      6520
      1050,      6612
      1051,      6186
      1052,      5698
      1053,      5572
      1054,      5424
      1055,      5260
      1056,      5181
      1057,      5105
      1058,      5179
      1059,      5175
      1060,      5178
      1061,      5274
      1062,      5332
      1063,      5638
      1064,      6132
      1065,      6185
      1066,      5957
      1067,      5449
      1068,      5242
      1069,      5233
      1070,      5250
      1071,      5087
      1072,      5294
      1073,      5157
      1074,      5185
      1075,      5352
      1076,      5050
      1077,      5109
      1078,      5204
      1079,      5317
      1080,      5657
      1081,      6348
      1082,      6542
      1083,      5991
      1084,      5584
      1085,      5415
      1086,      5183
      1087,      4987
      1088,      5113
      1089,      5038
      1090,      5249
      1091,      5046
      1092,      5156
      1093,      5294
      1094,      5230
      1095,      5249
      1096,      5189
      1097,      5076
      1098,      5224
      1099,      5286
      1100,      5344
      1101,      5383
      1102,      5463
      1103,      5387
      1104,      5260
      1105,      5215
      1106,      5083
      1107,      5138
      1108,      5253
      1109,      5440
      1110,      5651
      1111,      5610
      1112,      5667
      1113,      5934
      1114,      6092
      1115,      5710
      1116,      5750
      1117,      5646
      1118,      5664
      1119,      5692
      1120,      5650
      1121,      5407
      1122,      5414
      1123,      5442
      1124,      5723
      1125,      5795
      1126,      5862
      1127,      5568
      1128,      5471
      1129,      5243
      1130,      5278
      1131,      5305
      1132,      5370
      1133,      5417
      1134,      5418
      1135,      5393
      1136,      5442
      1137,      5345
      1138,      5372
      1139,      5387
      1140,      5454
      1141,      5543
      1142,      5528
      1143,      5607
      1144,      5494
      1145,      5294
      1146,      5249
      1147,      5315
      1148,      5566
      1149,      5972
      1150,      6541
      1151,      6831
      1152,      6723
      1153,      6083
      1154,      5485
      1155,      5209
      1156,      5163
      1157,      5045
      1158,      5010
      1159,      5161
      1160,      5070
      1161,      5258
      1162,      5395
      1163,      5297
      1164,      5313
      1165,      5191
      1166,      5206
      1167,      5290
      1168,      5260
      1169,      5206
      1170,      5361
      1171,      5355
      1172,      5465
      1173,      5430
      1174,      5403
      1175,      5315
      1176,      5192
      1177,      5135
      1178,      5347
      1179,      5570
      1180,      5489
      1181,      5172
      1182,      4965
      1183,      5128
      1184,      5121
      1185,      5168
      1186,      5278
      1187,      5323
      1188,      5223
      1189,      5511
      1190,      6087
      1191,      6730
      1192,      6877
      1193,      6950
      1194,      6828
      1195,      6439
      1196,      6238
      1197,      6001
      1198,      6066
      1199,      6021
      1200,      5979
      1201,      5818
      1202,      5989
      1203,      6011
      1204,      6152
      1205,      6155
      1206,      6195
      1207,      6587
      1208,      6843
      1209,      6436
      1210,      6077
      1211,      5886
      1212,      5846
      1213,      5791
      1214,      5846
      1215,      5839
      1216,      5953
      1217,      5996
      1218,      5843
      1219,      5890
      1220,      5819
      1221,      5696
      1222,      5870
      1223,      5964
      1224,      6062
      1225,      6375
      1226,      7094
      1227,      7120
      1228,      6934
      1229,      6448
      1230,      6067
      1231,      5826
      1232,      5889
      1233,      5734
      1234,      5758
      1235,      5759
      1236,      5529
      1237,      5325
      1238,      5409
      1239,      5402
      1240,      5317
      1241,      5364
      1242,      5355
      1243,      5434
      1244,      5350
      1245,      5415
      1246,      5324
      1247,      5426
      1248,      5501
      1249,      5532
      1250,      5749
      1251,      5903
      1252,      5989
      1253,      6264
      1254,      6143
      1255,      5767
      1256,      5465
      1257,      5479
      1258,      6655
      1259,     10712
      1260,     19972
      1261,     28442
      1262,     26795
      1263,     17086
      1264,      9507
      1265,      6261
      1266,      5651
      1267,      5404
      1268,      5400
      1269,      5376
      1270,      5669
      1271,      6130
      1272,      6483
      1273,      7063
      1274,      7275
      1275,      7125
      1276,      6689
      1277,      5780
      1278,      5600
      1279,      5585
      1280,      6009
      1281,      6676
      1282,      7455
      1283,      8118
      1284,      8462
      1285,      8418
      1286,      8235
      1287,      7423
      1288,      6401
      1289,      5603
      1290,      5209
      1291,      5395
      1292,      5856
      1293,      6610
      1294,      7041
      1295,      6767
      1296,      6423
      1297,      6241
      1298,      6193
      1299,      6157
      1300,      5973
      1301,      5665
      1302,      5123
      1303,      4962
      1304,      4777
      1305,      4789
      1306,      4765
      1307,      4809
      1308,      4733
      1309,      4614
      1310,      4631
      1311,      4720
      1312,      4583
      1313,      4752
      1314,      4878
      1315,      4781
      1316,      4927
      1317,      4869
      1318,      4988
      1319,      4795
      1320,      4771
      1321,      4654
      1322,      4624
      1323,      4588
      1324,      4639
      1325,      4530
      1326,      4458
      1327,      4550
      1328,      4482
      1329,      4618
      1330,      4733
      1331,      4978
      1332,      4999
      1333,      4735
      1334,      4617
      1335,      4622
      1336,      4777
      1337,      4678
      1338,      4786
      1339,      4687
      1340,      4596
      1341,      4500
      1342,      4469
      1343,      4535
      1344,      4484
      1345,      4438
      1346,      4345
      1347,      4321
      1348,      4415
      1349,      4423
      1350,      4243
      1351,      4367
      1352,      4419
      1353,      4388
      1354,      4573
      1355,      4499
      1356,      4596
      1357,      4647
      1358,      4486
      1359,      4464
      1360,      4538
      1361,      4412
      1362,      4324
      1363,      4434
      1364,      4684
      1365,      5063
      1366,      5441
      1367,      5217
      1368,      4804
      1369,      4483
      1370,      4260
      1371,      4404
      1372,      4331
      1373,      4313
      1374,      4341
      1375,      4378
      1376,      4222
      1377,      4244
      1378,      4183
      1379,      4093
      1380,      4160
      1381,      4338
      1382,      4206
      1383,      4219
      1384,      4274
      1385,      4223
      1386,      4197
      1387,      4289
      1388,      4402
      1389,      4356
      1390,      4422
      1391,      4366
      1392,      4445
      1393,      4500
      1394,      4445
      1395,      4316
      1396,      4299
      1397,      4180
      1398,      4112
      1399,      4194
      1400,      4159
      1401,      4305
      1402,      4272
      1403,      4436
      1404,      4294
      1405,      4503
      1406,      4533
      1407,      4781
      1408,      4653
      1409,      4454
      1410,      4244
      1411,      4217
      1412,      4230
      1413,      4117
      1414,      4211
      1415,      4309
      1416,      4264
      1417,      4208
      1418,      4224
      1419,      4183
      1420,      4184
      1421,      4292
      1422,      4471
      1423,      4737
      1424,      5016
      1425,      5072
      1426,      4680
      1427,      4599
      1428,      4251
      1429,      4176
      1430,      4178
      1431,      4052
      1432,      4092
      1433,      4093
      1434,      4253
      1435,      4171
      1436,      4152
      1437,      4074
      1438,      4003
      1439,      4003
      1440,      4119
      1441,      4068
      1442,      4067
      1443,      4126
      1444,      4140
      1445,      4154
      1446,      4204
      1447,      4217
      1448,      4374
      1449,      4308
      1450,      4420
      1451,      4335
      1452,      4378
      1453,      4311
      1454,      4007
      1455,      3981
      1456,      3912
      1457,      3710
      1458,      3900
      1459,      3859
      1460,      3834
      1461,      3971
      1462,      3900
      1463,      3996
      1464,      3952
      1465,      4097
      1466,      4038
      1467,      4349
      1468,      4241
      1469,      4285
      1470,      4167
      1471,      4017
      1472,      3989
      1473,      3938
      1474,      3952
      1475,      3985
      1476,      3853
      1477,      3969
      1478,      3805
      1479,      3939
      1480,      3986
      1481,      3944
      1482,      3909
      1483,      4024
      1484,      3978
      1485,      4049
      1486,      4142
      1487,      4180
      1488,      4155
      1489,      4218
      1490,      4141
      1491,      4166
      1492,      4153
      1493,      4062
      1494,      4211
      1495,      4050
      1496,      4041
      1497,      3999
      1498,      4034
      1499,      3929
      1500,      3909
      1501,      3936
      1502,      3860
      1503,      3859
      1504,      3970
      1505,      4025
      1506,      3993
      1507,      3821
      1508,      3920
      1509,      3910
      1510,      4017
      1511,      3951
      1512,      4109
      1513,      4083
      1514,      4262
      1515,      4215
      1516,      4317
      1517,      4521
      1518,      4815
      1519,      5512
      1520,      7918
      1521,     12507
      1522,     16522
      1523,     15496
      1524,     10711
      1525,      6318
      1526,      4661
      1527,      4258
      1528,      4274
      1529,      4301
      1530,      4190
      1531,      3946
      1532,      3881
      1533,      3864
      1534,      3923
      1535,      3928
      1536,      3929
      1537,      3979
      1538,      4023
      1539,      3881
      1540,      3932
      1541,      3876
      1542,      3948
      1543,      4022
      1544,      4025
      1545,      4080
      1546,      4303
      1547,      4463
      1548,      4658
      1549,      4677
      1550,      4932
      1551,      4936
      1552,      4556
      1553,      4426
      1554,      4273
      1555,      3929
      1556,      3965
      1557,      3897
      1558,      3902
      1559,      3884
      1560,      3849
      1561,      3864
      1562,      3878
      1563,      3825
      1564,      4012
      1565,      4066
      1566,      4145
      1567,      4096
      1568,      3904
      1569,      3817
      1570,      3804
      1571,      3859
      1572,      3962
      1573,      3962
      1574,      3987
      1575,      3767
      1576,      3955
      1577,      3910
      1578,      3831
      1579,      3797
      1580,      3714
      1581,      3732
      1582,      3620
      1583,      3720
      1584,      3786
      1585,      3777
      1586,      3715
      1587,      3811
      1588,      3706
      1589,      3730
      1590,      3792
      1591,      3867
      1592,      4025
      1593,      3920
      1594,      3834
      1595,      3754
      1596,      3636
      1597,      3561
      1598,      3587
      1599,      3619
      1600,      3687
      1601,      3557
      1602,      3780
      1603,      3623
      1604,      3707
      1605,      3587
      1606,      3714
      1607,      3624
      1608,      3657
      1609,      3483
      1610,      3494
      1611,      3644
      1612,      3488
      1613,      3517
      1614,      3629
      1615,      3638
      1616,      3835
      1617,      3943
      1618,      4093
      1619,      4242
      1620,      4193
      1621,      4171
      1622,      4012
      1623,      3875
      1624,      3749
      1625,      3566
      1626,      3721
      1627,      3509
      1628,      3540
      1629,      3509
      1630,      3484
      1631,      3486
      1632,      3485
      1633,      3453
      1634,      3710
      1635,      3492
      1636,      3511
      1637,      3494
      1638,      3400
      1639,      3419
      1640,      3423
      1641,      3387
      1642,      3537
      1643,      3523
      1644,      3425
      1645,      3432
      1646,      3427
      1647,      3293
      1648,      3319
      1649,      3295
      1650,      3395
      1651,      3488
      1652,      3572
      1653,      3449
      1654,      3490
      1655,      3490
      1656,      3537
      1657,      3496
      1658,      3544
      1659,      3460
      1660,      3548
      1661,      3531
      1662,      3546
      1663,      3774
      1664,      3722
      1665,      3736
      1666,      3975
      1667,      4168
      1668,      4157
      1669,      4185
      1670,      3999
      1671,      3917
      1672,      3883
      1673,      4038
      1674,      3904
      1675,      3928
      1676,      3924
      1677,      3865
      1678,      3890
      1679,      3818
      1680,      3897
      1681,      3975
      1682,      3723
      1683,      3840
      1684,      3895
      1685,      4058
      1686,      4421
      1687,      4456
      1688,      4501
      1689,      4124
      1690,      4368
      1691,      5100
      1692,      6472
      1693,      7103
      1694,      6462
      1695,      5135
      1696,      4175
      1697,      3752
      1698,      3723
      1699,      3756
      1700,      3735
      1701,      3668
      1702,      3632
      1703,      3719
      1704,      3499
      1705,      3479
      1706,      3534
      1707,      3552
      1708,      3387
      1709,      3464
      1710,      3512
      1711,      3292
      1712,      3393
      1713,      3340
      1714,      3442
      1715,      3376
      1716,      3350
      1717,      3427
      1718,      3360
      1719,      3438
      1720,      3240
      1721,      3334
      1722,      3314
      1723,      3247
      1724,      3318
      1725,      3226
      1726,      3363
      1727,      3269
      1728,      3240
      1729,      3375
      1730,      3451
      1731,      3291
      1732,      3296
      1733,      3253
      1734,      3274
      1735,      3304
      1736,      3463
      1737,      3372
      1738,      3368
      1739,      3344
      1740,      3279
      1741,      3317
      1742,      3106
      1743,      3101
      1744,      3200
      1745,      3208
      1746,      3276
      1747,      3204
      1748,      3283
      1749,      3273
      1750,      3318
      1751,      3322
      1752,      3307
      1753,      3118
      1754,      3147
      1755,      3265
      1756,      3240
      1757,      3236
      1758,      3207
      1759,      3104
      1760,      3172
      1761,      3156
      1762,      3162
      1763,      3176
      1764,      3241
      1765,      3251
      1766,      3211
      1767,      3132
      1768,      3198
      1769,      3192
      1770,      3164
      1771,      3084
      1772,      3053
      1773,      3114
      1774,      3010
      1775,      3084
      1776,      3120
      1777,      3337
      1778,      3408
      1779,      3400
      1780,      3367
      1781,      3128
      1782,      3186
      1783,      3087
      1784,      3060
      1785,      3045
      1786,      3089
      1787,      3106
      1788,      3039
      1789,      3124
      1790,      3206
      1791,      3185
      1792,      3271
      1793,      3295
      1794,      3321
      1795,      3129
      1796,      3105
      1797,      3097
      1798,      3136
      1799,      3097
      1800,      3003
      1801,      2926
      1802,      2931
      1803,      2982
      1804,      2969
      1805,      2996
      1806,      2976
      1807,      2880
      1808,      2943
      1809,      2964
      1810,      2978
      1811,      2925
      1812,      3033
      1813,      3030
      1814,      2922
      1815,      2980
      1816,      2990
      1817,      2911
      1818,      3067
      1819,      2928
      1820,      3087
      1821,      3282
      1822,      3598
      1823,      4775
      1824,      8158
      1825,     12961
      1826,     16902
      1827,     15870
      1828,     11104
      1829,      6521
      1830,      4120
      1831,      3304
      1832,      3281
      1833,      3238
      1834,      3227
      1835,      3195
      1836,      3215
      1837,      3135
      1838,      3060
      1839,      3090
      1840,      3025
      1841,      2966
      1842,      2936
      1843,      2838
      1844,      3014
      1845,      2824
      1846,      2887
      1847,      2792
      1848,      2879
      1849,      2849
      1850,      2942
      1851,      3075
      1852,      3128
      1853,      3182
      1854,      3520
      1855,      3768
      1856,      4066
      1857,      4379
      1858,      4626
      1859,      4837
      1860,      4868
      1861,      4711
      1862,      4659
      1863,      4448
      1864,      3897
      1865,      3529
      1866,      3190
      1867,      2983
      1868,      2880
      1869,      2897
      1870,      2819
      1871,      2951
      1872,      2823
      1873,      2795
      1874,      2829
      1875,      2761
      1876,      2884
      1877,      2820
      1878,      2649
      1879,      2653
      1880,      2645
      1881,      2709
      1882,      2615
      1883,      2574
      1884,      2572
      1885,      2699
      1886,      2672
      1887,      2771
      1888,      2697
      1889,      2652
      1890,      2639
